Master Key,Dataset Key,Segment Type,Association Type,Channel,Hashtag,Handle,Post Content,Post Theme Type,Post Themes,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url
1,,KOL,Others,weibo,[],徐峰立,姜文摸彭于晏胸肌，原来面对男明星的美好肉体，导演也有“把持不住”的时候。其实娱乐圈里爱健身的男明星不止彭于晏一个哦～那么问题来了，张一山、王俊凯、蔡徐坤、鹿晗、彭于晏、王源、李易峰、许魏洲，你最爱哪一个呢？我发起了一个投票 【你最PICK哪位健身男神？】R你最PICK哪位健身男神？ ​​​​,Neutral,['Freedom'],6172,6005,391,2018-05-25 22:50,https://www.weibo.com/1617902267/GikM6k7La?from=page_1003061617902267_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.1125.1125.50/606f3abbly8frt64q55jrj20v90v9dj2.jpg
1,,KOL,Others,weibo,"['#COSMO有聊#', '#COSMO星光#', '#蔡徐坤#', '#李易峰#', '#范丞丞#', '#易烊千玺#', '#鹿晗#', '#刘昊然#', '#TimothéeChalamet#', '#陈伟霆#', '#白敬亭#']",时尚COSMO,#COSMO有聊# 男明星的自拍姿势了解一下🤷 ♂️🤷 ♂️随手一拍就是海报？蜜汁角度看向镜头？大佬们玩的开心就好……#COSMO星光# 9️⃣位直男在这里▶️▶️#蔡徐坤##李易峰##范丞丞##易烊千玺##鹿晗##刘昊然# 甜茶#TimothéeChalamet##陈伟霆##白敬亭# 你为谁打call☎️☎️ ​​​​,Neutral,['Freedom'],8615,945,2949,2018-05-30 14:38,https://www.weibo.com/1518966617/Gj2GXhT0J?from=page_1002061518966617_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.0.0.300.300.50/5a899759ly8fidkhu0niaj208c08cq3p.jpg
1,,KOL,Others,weibo,['#时尚芭莎八月上#'],时尚芭莎,洒落的阳光、悦动的琴键，在温暖午后，还好有音乐相伴🎵🎵🎵。敬请期待#时尚芭莎八月上# 国际钢琴艺术家@吴牧野WMY 大片。摄影师/@陈漫ChenMan ​​​​,Neutral,['Freedom'],835,1258,10340,2018-05-29 13:16,https://www.weibo.com/1708288824/GiSJasKLv?from=page_1002061708288824_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.0.0.1242.1242.50/65d26b38ly8frnczbi356j20yi0yidkv.jpg
1,,KOL,Others,weibo,['#带着微博去旅行#'],妖精边儿,"#带着微博去旅行#年初就跟G先生约定好每个周末去一个城市找一家酒店住上两天,给自己来一个放松之旅～。这周跟G先生去国贸过周末，体验“嗨Fun城中城”超级计划，北京国贸大酒店、北京中国大饭店、新国贸饭店和北京嘉里大酒店“四店”通玩～这里有最好房间，最好的视野，最棒的健身房还有无尽的美食～这 ​​​​...展开全文c",Positive,['Freedom'],4120,4076,4120,2018-05-28 21:12,https://www.weibo.com/1993730873/GiMpZ6av2?from=page_1005051993730873_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.1125.1125.50/76d5eb39jw8f3r9z7gmg4j20v90v9god.jpg
1,,KOL,Others,weibo,['#吃瓜大会#'],姨太的吃瓜大会,直男眼中的TF家族！4位小哥来看丁程鑫、宋文嘉、马嘉祺、敖子逸、张真源、陈泗旭、陈玺达、宋亚轩、李天泽、贺峻霖、刘耀文的solo和团体舞台，风格不同的表演，他们最想pick的是？#吃瓜大会#L姨太的吃瓜大会的秒拍视频 ​​​​,Neutral,['Freedom'],5047,4674,2573,2018-05-27 20:02,https://www.weibo.com/1895944731/GiCwIAW9y?from=page_1005051895944731_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.0.14.1000.1000.50/7101d21bly8fgi85pwecmj20rs0svk87.jpg
1,,KOL,Others,weibo,[],VogueFilm,VogueFilm 全新封面上线，演员@李冰冰 、@黄轩的微博 联手出演 @许宏宇Derek 导演的时装电影《瓶水相逢》。城市与孤独相伴而生，屏障与隔阂在麻木的交流与行走中渐渐滋长，在短片中，身为大明星的女主角与身为作家的男主角透过一只神奇的瓶子感知另一半并与之沟通，在短暂的交集中感受到内心真 ​​​​...展开全文c,Neutral,['Freedom'],421,8257,3594,2018-05-31 13:00,https://www.weibo.com/1655526104/Gjbtq2XNf?from=page_1002061655526104_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.2.0.1238.1238.50/62ad52d8ly8fm61f7s8u1j20yi0yejsa.jpg
1,,KOL,Others,weibo,[],LU一丝,【中式嫁衣攻略】才发现这篇我忘记分享到微博了！好多人问我婚礼当天迎亲穿的那套蓝色是什么，其实就是马来服啦。这篇里我详细写了龙凤褂，秀禾服，马来服还有汉服等等，我觉得结婚还是要穿一次中式嫁衣的，这天不穿的话可能这辈子都没机会啦！ ​​​​,Neutral,['Freedom'],2235,5924,4042,2018-05-30 14:28,https://www.weibo.com/1839116047/Gj2CGgwvD?from=page_1005051839116047_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.0.63.166.166.50/6d9eaf0fjw8f76y7gzfl0j208c08cglk.jpg
1,,Consumer,Brand,weibo,[],没想到是条化妆的鱼,"这次的抽奖是告诉大家 我们做了科颜氏专柜带狗啦！金盏花水是适合混干到油皮肤质，无油配方清爽，消炎镇静不错，缓解痘痘炎症加速伤口愈合。金盏花冻膜做晒后修复补水褪红很厉害，海边暴晒后记得舍得给手和腿用，可以稳定皮肤。金盏花洁面啫喱是氨基酸洁面，温和，洗完是嫩嫩的不是搓盘子感，屏障 ​
			...展开全文c",Neutral,['Freedom'],1765,5563,4583,2018-05-25 23:00,https://weibo.com/5907260560/GikPZdRoa?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.512.512.50/006rMgk8ly8fk5a12jx3cj30e80e8aac.jpg
1,,KOL,Others,weibo,[],IBabeee,Brandy Melville Part 3❤️Malibu 2美国·Malibu Beach ​​​​,Neutral,[],579,370,10908,2018-05-30 13:09,https://www.weibo.com/1746765625/Gj26PeGw8?from=page_1005051746765625_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.16.0.1092.1092.50/681d8739ly8fnf32j29yjj20v90ucgou.jpg
1,,KOL,Others,weibo,[],帅你一脸毛蛋,【国货护肤品种草拔草！】最近认真尝试了很多国货护肤，有些真的在基础保湿和修护维稳方面很棒棒，性价比蛮高的！但有些确实没有网传的那么神奇，甚至有反作用，所以和蛋仔们好好说说我的使用感受~蛋仔们根据自身情况适度种草哈！有什么你们最近喜欢的国货护肤都可以一起来种草哦！  ​​​​...展开全文c,Neutral,['Freedom'],2769,562,8394,2018-05-25 15:00,https://www.weibo.com/2263913525/GihH9sV2V?from=page_1005052263913525_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.0.0.1242.1242.50/86f09435jw8f4c8n78ustj20yi0yiq51.jpg
1,,KOL,Others,weibo,[],芒果妈妈,《创造101》段奥娟《let me love you》这组有点惊艳，看似完全不搭的组合，每个人都发挥出了最好的自己。段奥娟、许靖韵一如既往地稳，高秋梓展现了和以前搞笑完全不同的正经，赖美云有了更多表现机会，刘念也因为选对了part藏拙没有拉后腿，这期播完估计这几个姑娘要涨一波粉了。 L芒果妈妈的秒拍视频 ​​​​,Neutral,['Freedom'],1691,2383,7494,2018-05-26 21:33,https://www.weibo.com/1218346612/GitHrA64Z?from=page_1005051218346612_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.136.142.1797.1797.50/489e7e74jw8fa25104bgyj21kw1kwgri.jpg
1,,KOL,Others,weibo,['#玩转椅子解锁健康#'],YouTube精彩视频,听说小苹果在广场舞界早就OUT了？现在的大妈已经开始这么新潮了吗？好担心老了的我们，连广场舞都不会跳了。广场舞大妈都在玩的超火 @雅培 #玩转椅子解锁健康#挑战，我们这些小年轻可不能落后呀，快用身边的椅子动起来，还有日本邮轮大奖等你赢哦~ L洛洛洛___愈简的秒拍视频 ​​​​,Neutral,['Freedom'],2202,4045,5141,2018-05-28 20:00,https://www.weibo.com/1748548681/GiLWpvDqU?from=page_1005051748548681_profile&wvr=6&mod=weibotime,https://tva1.sinaimg.cn/crop.0.0.511.511.50/6838bc49gw1es6yp1rx9oj20e80e8mxt.jpg
1,,KOL,Others,weibo,[],深夜徐老师,昨天美图T9的抽奖都去抽了咩？没看到的水晶们我再提醒一下哦～ 这一次美图出的不是自拍手机，是你的摄影师蓝朋友啊！（裤子可以退休了）鉴于不在上海的水晶Girl们不能去参加活动，为了我的水晶女孩鹅们都能顺利成为朋友圈的C位！老母亲徐水晶帮你们总结了一下你们的新蓝朋友的特点：美图T9不仅有媲美单 ​​​​...展开全文c,Neutral,['Freedom'],2816,2797,5357,2018-05-27 19:00,https://www.weibo.com/1770418834/GiC7z2dxi?from=page_1005051770418834_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.0.0.2048.2048.50/69867292ly8fjbyaniu2fj21kw1kwqah.jpg
1,,KOL,Others,weibo,[],圈内大神,陈柏霖张一山 伴郎 在看到伴郎团有陈柏霖张一山窦骁杨旭文，嘉宾有冯小刚徐帆等人后，新郎新娘引人关注。不过话说人键盘都结婚了，还在当伴郎的张一山啥时候呢？ ​​​​,Positive,['Freedom'],1882,1371,7696,2018-05-27 11:02,https://www.weibo.com/2479684881/GiyZEm3cG?from=page_1005052479684881_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.0.0.1239.1239.50/93ccfd11jw1fah734uvz1j20yi0yi79f.jpg
1,,KOL,Others,weibo,[],妖精边儿,天青色等烟雨 而我在等你，月色被打捞起 云开了结局。如传世的青花瓷自顾自美丽～看到这个场景不自觉的哼起了青花瓷～周末在国贸见证了一场青花瓷的婚礼主题晚宴～ 2北京·北京国贸大酒店 ​​​​,Neutral,['Freedom'],3553,3592,3569,2018-05-30 09:59,https://www.weibo.com/1993730873/Gj0Rxtx41?from=page_1005051993730873_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.1125.1125.50/76d5eb39jw8f3r9z7gmg4j20v90v9god.jpg
1,,KOL,Others,weibo,"['#傅沛melilimfu妆容#', '#MelilimFuVlog#']",傅沛MelilimFu,#傅沛melilimfu妆容##MelilimFuVlog# 上一年迷恋蓝色高光🐉今年纸醉金迷一份翠绿高光💚眼影 EYESHADOW | Kylie Weather 天气 眼影盘 | Eye Of The Storm...展开全文c,Neutral,[],2942,204,6867,2018-05-28 15:18,https://www.weibo.com/1720143693/GiK6fA3mP?from=page_1005051720143693_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.0.0.512.512.50/66874f4dly8fpqpd8mwdhj20e80e8jry.jpg
1,,KOL,Others,weibo,[],圈内大神,范冰冰 崔永元 因某作品再次拍摄，崔永元三撕范冰冰，据说这是过去崔永元与导演编剧等人结下的梁子，范冰冰此次被嘲也是无辜躺枪，只是这片酬还真的令人相当吃惊… ​​​​,Neutral,['Freedom'],3932,905,5173,2018-05-29 11:34,https://www.weibo.com/2479684881/GiS3FAhVi?from=page_1005052479684881_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.0.0.1239.1239.50/93ccfd11jw1fah734uvz1j20yi0yi79f.jpg
1,,KOL,Others,weibo,[],阿花花酱,大噶想好了这次618买什么了么，我先给你们推荐一个！ FOREO LUNA洁面仪好用大家都知道吧，我推荐好几年了，清洁力够又足够温和。 长期用下来不仅清理黑头的周期变长了，护肤品也更好吸收了。 这次活动是天猫foreo旗舰店现在开始付100元定金，6月1号凌晨12付尾款。foreo luna mini2洁面仪原价1280元 ​​​​...展开全文c,Neutral,['Freedom'],0,6673,2795,2018-05-31 12:20,https://www.weibo.com/1695958733/Gjbdb1y5a?from=page_1005051695958733_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.1.1242.1242.50/651646cdjw8epxws2cbojj20yi0yl0w9.jpg
1,,KOL,Others,weibo,[],阿花花酱,⏰上新丨5.28 10:00am⏰               ⭐️【转+赞本条微博】⭐️⭐️ 抽💰5000元💰现金，6月10日开1⃣️.V领雪纺背心/宽松阔腿裤套装：OFAFA STUDIO 2018夏季新款时尚休闲凉爽V领雪... 2⃣️.流苏系带圆领背心：OFAFA STUDIO 夏装女流苏系带圆领无袖上衣花边... 3⃣️.宽松飘带背心：OFAFA STUDIO 2018夏季新款吊带背心女夏外穿时... 4⃣️.印花连衣裙： ​​​​...展开全文c,Neutral,['Freedom'],0,5742,3712,2018-05-28 08:41,https://www.weibo.com/1695958733/GiHv8tBu6?from=page_1005051695958733_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.1.1242.1242.50/651646cdjw8epxws2cbojj20yi0yl0w9.jpg
1,,Consumer,Brand,weibo,['#SK-II#'],叫我大表哥好吗好的,"每次看见倪妮上热搜第一反应就是：又有好看的照片了！！倪妮真的太太太会拍了，除了好气质，她一直在线的皮肤状态也为她加分许多～作为#SK-II#代言人真滴很有说服力了！最近SK-II又携手倪妮推出了全新的小红鸾限量版神仙水。“活力红”元素超级扎眼，特别夏天～瓶身白色的群鸟中还有一只小黑鸟在特立独 ​
			...展开全文c",Neutral,['Freedom'],6351,298,2725,2018-05-26 19:00,https://weibo.com/5556869758/GisH2ER8k?refer_flag=1001030103_,https://tva3.sinaimg.cn/crop.1.0.1122.1122.50/006443FAjw8f3qo5w7oi1j30v90v6q56.jpg
1,,KOL,Others,weibo,[],VogueFilm,@胡歌 汤唯 演绎VogueFilm 大片“在所有想见的地方”。用光影记录了一对失散多年的青梅竹马，在寻觅和重逢的过程中，那段轻松愉悦的初夏乐章。摄影：李奇 LI QI 造型：李颖贤 CANDY LEE ​​​​,Positive,['Freedom'],1142,5703,2421,2018-05-28 16:30,https://www.weibo.com/1655526104/GiKzalBBJ?from=page_1002061655526104_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.2.0.1238.1238.50/62ad52d8ly8fm61f7s8u1j20yi0yejsa.jpg
1,,KOL,Others,weibo,[],美妆星球种草酱,"2018 Christian Louboutin Beauté萝卜丁推出新系列「Loubilaque 闪钻」玻璃唇釉，在漆光质感中新加入了幻彩烛光，让擦上去的唇彩能够随着灯光散发出细致光泽，更加饱满立体，有丰唇的视觉效果。售价：11,800日元+税发售日：2018年6月1日 ​​​​",Neutral,['Freedom'],1575,4518,3157,2018-05-29 22:40,https://www.weibo.com/1758428237/GiWpQsIpO?from=page_1005051758428237_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.337.337.50/68cf7c4dgw1f4lctjd33ej209f09gdh3.jpg
1,,Consumer,Brand,weibo,['#肌底微精华#'],BOOM雅南君,"上妆卡粉，鼻翼红血丝，皮肤出油易长痘导致毛孔粗大，作为混油真是所有皮肤问题集于一身，这些皮肤问题就像赶不走的小情绪一样！然而我最近使用了一款@雅诗兰黛 #肌底微精华#，这是一款高机能精华水，适合各种肤质且持久保湿维稳效果非常好，特别适合皮肤动不动出问题的我，干皮持久保湿，油皮可以调节 ​
			...展开全文c",Neutral,['Freedom'],8515,15,584,2018-05-25 20:00,https://weibo.com/3172232337/GijEX341a?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.1.510.510.50/bd146c91jw8fd611qnc8ij20e60e874m.jpg
1,,KOL,Others,weibo,"['#植选浓香屋#', '#喝植选过向往的生活#']",芒果妈妈,Wuli喵总@倪妮V 与@植选豆乳 在南京开了家#植选浓香屋# ，这难道是要正式开启副业模式？@何炅 更是仗义力挺，向往的生活@彭昱畅 现身现场，亲手烘焙研磨制作了一杯浓香豆乳，香气扑鼻，溢满南京城~大家纷纷都#喝植选过向往的生活#来了，现场简直是人满为患。错过了？没关系，6月20日前，南京玄武区中山 ​​​​...展开全文c,Neutral,['Freedom'],1991,2081,5009,2018-05-27 22:25,https://www.weibo.com/1218346612/GiDsL75ji?from=page_1005051218346612_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.136.142.1797.1797.50/489e7e74jw8fa25104bgyj21kw1kwgri.jpg
1,,KOL,Others,weibo,[],阿花花酱,总算忙完上新了，轻松点来推荐个我最近贼喜欢的美白精华。mesoestetic能量c活肌亮肤精华，它还有个嚣张的昵称叫“小夜灯”，从这个昵称就能看出来它的美白效果有多好了效果好的美白精华不少，但高效同时且温和的的还真不多。简单来说就是想美白的敏感皮朋友，请不要放过它！！！ ​​​​,Neutral,['Freedom'],0,6614,2352,2018-05-28 16:16,https://www.weibo.com/1695958733/GiKtsCtG1?from=page_1005051695958733_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.1.1242.1242.50/651646cdjw8epxws2cbojj20yi0yl0w9.jpg
1,,KOL,Others,weibo,"['#傅沛melilimfu颜色周#', '#melilimbeautyweek#']",傅沛MelilimFu,预告几张新照片！#傅沛melilimfu颜色周##melilimbeautyweek# 我自己的美妆周又来啦！！猜猜这次的美妆周主题颜色是什么？ ​​​​,Neutral,['Freedom'],1826,201,6851,2018-05-30 18:51,https://www.weibo.com/1720143693/Gj4lJysul?from=page_1005051720143693_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.0.0.512.512.50/66874f4dly8fpqpd8mwdhj20e80e8jry.jpg
1,,KOL,Others,weibo,[],时尚芭莎,@TFBOYS-王俊凯  的4000万粉丝福利曝光，亲手弹唱《说好的幸福呢》，祝福祝福。不断get新技能，总给粉丝带来惊喜的暖心凯。 L时尚芭莎的秒拍视频 ​​​​,Neutral,['Freedom'],1058,4077,3734,2018-05-28 10:22,https://www.weibo.com/1708288824/GiIa9vkUv?from=page_1002061708288824_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.0.0.1242.1242.50/65d26b38ly8frnczbi356j20yi0yidkv.jpg
1,,KOL,Others,weibo,[],阿花花酱,⏰  5.28 10:00am⭐️转+赞 抽2位朋友 送出本期这件呼声特别高贼仙的流苏系带镂空背心⭐️仙女微博剧透过的大芒果！这件真的太仙太仙太仙了！！甜美和波西米亚肆意交织的风格，大家可能会觉得下摆的波浪是因为拍摄时起风，实际上是因为拼接了好多层花边，而花边的支撑度让原本软软的雪纺有了立体的 ​​​​...展开全文c,Neutral,['Freedom'],0,6329,2390,2018-05-25 13:25,https://www.weibo.com/1695958733/Gih4Gdg2Q?from=page_1005051695958733_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.1.1242.1242.50/651646cdjw8epxws2cbojj20yi0yl0w9.jpg
1,,KOL,Others,weibo,"['#时尚热点#', '#王源入选戛纳最佳着装#', '#戛纳电影节#', '#王源#']",新浪时尚,#时尚热点#【#王源入选戛纳最佳着装#】@TFBOYS-王源 在#戛纳电影节#的着装被新加坡杂志《herworld》近日评选为“2018戛纳电影节最佳红毯着装”，来自世界各国的14位明星共计16套造型入选，#王源#则是榜单上唯一的男性。回顾本届戛纳电影节精彩内容请戳>>>O第71届戛纳电影节 ​​​​,Neutral,['Freedom'],761,4351,3495,2018-05-28 11:56,https://www.weibo.com/1765148101/GiIM009Hb?from=page_1002061765148101_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.19.22.534.534.50/693605c5ly8fqx2xtjy3rj20g70g7jtj.jpg
1,,KOL,Others,weibo,[],芒果捞小萌主,王俊凯 蚊子  王俊凯 捕鱼达人继王俊凯怕虫之后又招来蚊子这大概就是美颜的诱惑吧 ​​​​,Neutral,['Freedom'],857,1639,6078,2018-05-29 22:40,https://www.weibo.com/5705021476/GiWq9nBya?from=page_1005055705021476_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.14.22.480.480.50/006e5GHqly8fo7ugh7n6cj30e80e8ta6.jpg
1,,KOL,Others,weibo,['#MelilimFuVlog#'],傅沛MelilimFu,#MelilimFuVlog# 💙四只新视频快完成后期了！抽空在@myhair-MOMO先生 更新发型电光斑蓝 + 沛沛刘海（一个造型感超强刘海🔥一点没修没调完全原片🔥以后V Blog 更新我就都不修了Pick原片上！！！！...展开全文c,Neutral,[],2332,205,5855,2018-05-27 13:04,https://www.weibo.com/1720143693/GizNarTrY?from=page_1005051720143693_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.0.0.512.512.50/66874f4dly8fpqpd8mwdhj20e80e8jry.jpg
